0 81 1.000 1 243.00 243 12150 0.050000 0.008662
1 80 1.000 28 240.06 243 12003 0.150000 0.152946
2 79 1.000 44 240.06 243 12003 0.150000 0.323129
3 78 1.000 33 240.06 243 12003 0.150000 0.330568
4 77 0.988 5 238.86 243 11943 0.050000 0.116394
5 76 1.000 27 240.18 243 12009 0.150000 0.444056
6 75 0.975 2 237.54 243 11877 0.050000 0.091083
7 74 0.988 7 239.52 243 11976 0.050000 0.203339
8 73 0.988 7 239.22 243 11961 0.050000 0.277131
9 72 0.988 7 238.56 243 11928 0.050000 0.278361
10 71 0.988 10 238.32 243 11916 0.050000 0.331598
11 70 0.988 5 238.32 243 11916 0.050000 0.218606
12 69 0.988 5 238.32 243 11916 0.050000 0.165387
13 68 0.988 6 240.36 243 12018 0.050000 0.207953
14 67 0.988 6 240.22 243 12011 0.050000 0.301564
15 66 0.963 5 235.20 243 11760 0.050000 0.301149
16 65 0.988 5 238.20 243 11910 0.050000 0.246714
17 64 0.975 5 237.28 243 11864 0.050000 0.200373
18 63 0.975 91 237.00 237 11850 0.450000 0.953696
19 62 0.975 93 237.00 237 11850 0.450000 1.037654
20 61 0.975 91 237.00 237 11850 0.450000 0.992694
21 60 0.975 91 237.00 237 11850 0.450000 0.943036
22 59 0.975 93 237.00 237 11850 0.450000 1.011396
23 58 0.951 91 231.00 231 11550 0.450000 0.900723
24 57 0.951 91 231.00 231 11550 0.450000 0.974248
25 56 0.926 94 225.00 225 11250 0.450000 0.988532
26 55 0.938 93 228.00 228 11400 0.450000 1.091653
27 54 0.963 95 234.00 234 11700 0.450000 1.157128
28 53 0.963 93 234.00 234 11700 0.450000 1.056185
29 52 0.938 92 228.00 228 11400 0.450000 1.034549
30 51 0.914 93 222.00 222 11100 0.450000 1.228858
31 50 0.901 92 219.00 219 10950 0.450000 1.147988
32 49 0.889 97 216.00 216 10800 0.450000 1.326143
33 48 0.852 95 207.00 207 10350 0.450000 1.323931
34 47 0.914 96 222.00 222 11100 0.450000 1.292605
35 46 0.901 95 219.00 219 10950 0.450000 1.179766
36 45 0.901 92 219.00 219 10950 0.450000 1.123522
37 44 0.901 93 219.00 219 10950 0.450000 1.187759
38 43 0.914 93 222.00 222 11100 0.450000 1.155029
39 42 0.864 93 210.00 210 10500 0.450000 1.167223
40 41 0.901 94 219.00 219 10950 0.450000 1.306917
41 40 0.889 93 216.00 216 10800 0.450000 1.230993
42 39 0.864 94 210.00 210 10500 0.450000 1.335721
43 38 0.864 99 210.00 210 10500 0.450000 1.460128
44 37 0.852 93 207.00 207 10350 0.450000 1.312478
45 36 0.840 92 204.00 204 10200 0.450000 1.242245
46 35 0.914 97 222.00 222 11100 0.450000 1.501757
47 34 0.889 94 216.00 216 10800 0.450000 1.307970
48 33 0.802 96 195.00 195 9750 0.450000 1.378052
49 32 0.852 92 207.00 207 10350 0.450000 1.185703
50 31 0.840 94 204.00 204 10200 0.450000 1.252775
51 30 0.827 94 201.00 201 10050 0.450000 1.320444
52 29 0.864 97 210.00 210 10500 0.450000 1.413663
53 28 0.815 95 198.00 198 9900 0.450000 1.446709
54 27 0.852 96 207.00 207 10350 0.450000 1.388652
55 26 0.840 97 204.00 204 10200 0.450000 1.392431
56 25 0.815 92 198.00 198 9900 0.450000 1.252401
57 24 0.840 99 204.00 204 10200 0.450000 1.529288
58 23 0.840 94 204.00 204 10200 0.450000 1.418854
59 22 0.802 96 195.00 195 9750 0.450000 1.462906
60 21 0.802 97 195.00 195 9750 0.450000 1.433717
61 20 0.790 93 192.00 192 9600 0.450000 1.234974
62 19 0.827 95 201.00 201 10050 0.450000 1.482762
63 18 0.802 95 195.00 195 9750 0.450000 1.441813
64 17 0.815 98 198.00 198 9900 0.450000 1.576599
65 16 0.778 96 189.00 189 9450 0.450000 1.442087
66 15 0.827 98 201.00 201 10050 0.450000 1.518737
67 14 0.778 92 189.00 189 9450 0.450000 1.188097
68 13 0.753 95 183.00 183 9150 0.450000 1.337490
69 12 0.827 100 201.00 201 10050 0.450000 1.637356
70 11 0.864 94 210.00 210 10500 0.450000 1.284390
71 10 0.840 96 204.00 204 10200 0.450000 1.447803
72 9 0.827 95 201.00 201 10050 0.450000 1.424264
73 8 0.815 95 198.00 198 9900 0.450000 1.421130
74 7 0.802 95 195.00 195 9750 0.450000 1.346961
75 6 0.840 96 204.00 204 10200 0.450000 1.406850
76 5 0.778 99 189.00 189 9450 0.450000 1.610488
77 4 0.802 96 195.00 195 9750 0.450000 1.516874
78 3 0.790 93 192.00 192 9600 0.450000 1.426180
79 2 0.790 95 192.00 192 9600 0.450000 1.365552
80 1 0.815 93 198.00 198 9900 0.450000 1.198687
81 0 0.815 99 198.00 198 9900 0.450000 1.722975
