0 256 1.000000 1 1.000000 0 256 0 768 0.000568
1 255 0.996338 2 1.000000 0 256 0 768 0.000661
2 254 0.992676 3 1.000000 0 256 0 768 0.000737
3 253 0.989014 4 1.000000 0 256 0 768 0.000822
4 252 0.985352 5 1.000000 0 256 0 768 0.000903
5 251 0.981689 6 1.000000 0 256 0 768 0.001018
6 250 0.978027 7 1.000000 0 256 0 768 0.001115
7 249 0.974365 8 1.000000 0 256 0 768 0.001243
8 248 0.970703 9 1.000000 0 256 0 768 0.001344
9 247 0.967041 10 1.000000 0 256 0 768 0.001485
10 246 0.963379 11 1.000000 0 256 0 768 0.001612
11 245 0.959717 12 1.000000 0 256 0 768 0.001768
12 244 0.956055 13 1.000000 0 256 0 768 0.001879
13 243 0.952393 14 1.000000 0 256 0 768 0.002037
14 242 0.948730 15 1.000000 0 256 0 768 0.002160
15 241 0.945068 16 1.000000 0 256 0 768 0.002384
16 240 0.941406 17 1.000000 0 256 0 768 0.002490
17 239 0.937744 18 1.000000 0 256 0 768 0.002675
18 238 0.934082 19 1.000000 0 256 0 768 0.002835
19 237 0.930420 20 1.000000 0 256 0 768 0.003033
20 236 0.926758 21 1.000000 0 256 0 768 0.003182
21 235 0.923096 22 1.000000 0 256 0 768 0.003385
22 234 0.919434 23 1.000000 0 256 0 768 0.003560
23 233 0.915771 24 1.000000 0 256 0 768 0.003785
24 232 0.912354 25 1.000000 0 256 0 768 0.003953
25 231 0.908936 26 1.000000 0 256 0 768 0.004200
26 230 0.905518 27 1.000000 0 256 0 768 0.004381
27 229 0.901855 28 1.000000 0 256 0 768 0.004583
28 228 0.898193 29 1.000000 0 256 0 768 0.004848
29 227 0.894531 30 1.000000 0 256 0 768 0.005020
30 226 0.891113 31 1.000000 0 256 0 768 0.005315
31 225 0.887695 32 1.000000 0 256 0 768 0.005508
32 224 0.884277 33 1.000000 0 256 0 768 0.005794
33 223 0.880615 34 1.000000 0 256 0 768 0.005991
34 222 0.876953 35 1.000000 0 256 0 768 0.006276
35 221 0.873291 36 1.000000 0 256 0 768 0.006496
36 220 0.869629 37 1.000000 0 256 0 768 0.006814
37 219 0.865967 38 1.000000 0 256 0 768 0.007020
38 218 0.862305 39 1.000000 0 256 0 768 0.007346
39 217 0.858643 40 1.000000 0 256 0 768 0.007583
40 216 0.854980 41 1.000000 0 256 0 768 0.007928
41 215 0.851318 42 1.000000 0 256 0 768 0.008151
42 214 0.847656 43 1.000000 0 256 0 768 0.008545
43 213 0.843994 44 1.000000 0 256 0 768 0.008743
44 212 0.840332 45 1.000000 0 256 0 768 0.009098
45 211 0.836670 46 1.000000 0 256 0 768 0.009358
46 210 0.833008 47 1.000000 0 256 0 768 0.009730
47 209 0.829346 48 1.000000 0 256 0 768 0.009968
48 208 0.825684 49 1.000000 0 256 0 768 0.010354
49 207 0.822266 50 1.000000 0 256 0 768 0.010622
50 206 0.818604 51 1.000000 0 256 0 768 0.011035
51 205 0.815430 52 1.000000 0 256 0 768 0.011278
52 204 0.812012 53 1.000000 0 256 0 768 0.011609
53 203 0.808594 54 1.000000 0 256 0 768 0.012048
54 202 0.805176 55 1.000000 0 256 0 768 0.012324
55 201 0.801514 56 1.000000 0 256 0 768 0.012777
56 200 0.797852 57 1.000000 0 256 0 768 0.013032
57 199 0.794434 58 1.000000 0 256 0 768 0.013560
58 198 0.791504 59 1.000000 0 256 0 768 0.013778
59 197 0.788086 60 1.000000 0 256 0 768 0.014284
60 196 0.784912 61 1.000000 0 256 0 768 0.014537
61 195 0.781250 62 1.000000 0 256 0 768 0.015021
62 194 0.778076 63 1.000000 0 256 0 768 0.015280
63 193 0.775391 64 1.000000 0 256 0 768 0.015810
64 192 0.771729 65 1.000000 0 256 0 768 0.016064
65 191 0.768799 66 1.000000 0 256 0 768 0.016573
66 190 0.765137 67 1.000000 0 256 0 768 0.016863
67 189 0.761475 68 1.000000 0 256 0 768 0.017442
68 188 0.757812 69 1.000000 0 256 0 768 0.017667
69 187 0.754395 70 1.000000 0 256 0 768 0.018244
70 186 0.750977 71 1.000000 0 256 0 768 0.018524
71 185 0.747559 72 1.000000 0 256 0 768 0.019151
72 184 0.744385 73 1.000000 0 256 0 768 0.019379
73 183 0.741211 74 1.000000 0 256 0 768 0.019998
74 182 0.737549 75 1.000000 0 256 0 768 0.020291
75 181 0.734619 76 1.000000 0 256 0 768 0.020873
76 180 0.731689 77 1.000000 0 256 0 768 0.021174
77 179 0.729248 78 1.000000 0 256 0 768 0.021802
78 178 0.726562 79 1.000000 0 256 0 768 0.022073
79 177 0.722900 80 1.000000 0 256 0 768 0.022728
80 176 0.719482 81 1.000000 0 256 0 768 0.023040
81 175 0.716064 82 1.000000 0 256 0 768 0.023654
82 174 0.713867 83 1.000000 0 256 0 768 0.023863
83 173 0.710205 84 1.000000 0 256 0 768 0.024541
84 172 0.707031 85 1.000000 0 256 0 768 0.024788
85 171 0.704346 86 1.000000 0 256 0 768 0.025534
86 170 0.701172 87 1.000000 0 256 0 768 0.025732
87 169 0.697754 88 1.000000 0 256 0 768 0.026525
88 168 0.694580 89 1.000000 0 256 0 768 0.026769
89 167 0.691162 90 1.000000 0 256 0 768 0.027460
90 166 0.687988 91 1.000000 0 256 0 768 0.027729
91 165 0.685059 92 1.000000 0 256 0 768 0.029042
92 164 0.682373 93 1.000000 0 256 0 768 0.028689
93 163 0.680176 94 1.000000 0 256 0 768 0.029446
94 162 0.677246 95 1.000000 0 256 0 768 0.029746
95 161 0.674805 96 1.000000 0 256 0 768 0.030539
96 160 0.672363 97 1.000000 0 256 0 768 0.030771
97 159 0.669434 98 1.000000 0 256 0 768 0.031479
98 158 0.666992 99 1.000000 0 256 0 768 0.031711
99 157 0.665771 100 1.000000 0 256 0 768 0.032540
100 156 0.663086 101 1.000000 0 256 0 768 0.032762
101 155 0.659424 102 1.000000 0 256 0 768 0.033610
102 154 0.656006 103 1.000000 0 256 0 768 0.033837
103 153 0.654541 104 1.000000 0 256 0 768 0.034722
104 152 0.651611 105 1.000000 0 256 0 768 0.034905
105 151 0.648926 106 1.000000 0 256 0 768 0.035808
106 150 0.645996 107 1.000000 0 256 0 768 0.036015
107 149 0.644531 108 1.000000 0 256 0 768 0.036768
108 148 0.642090 109 1.000000 0 256 0 768 0.037003
109 147 0.640381 110 1.000000 0 256 0 768 0.037823
110 146 0.637939 111 1.000000 0 256 0 768 0.038059
111 145 0.635254 112 1.000000 0 256 0 768 0.038871
112 144 0.634766 113 1.000000 0 256 0 768 0.038961
113 143 0.632080 114 1.000000 0 256 0 768 0.039937
114 142 0.629150 115 1.000000 0 256 0 768 0.040135
115 141 0.627930 116 1.000000 0 256 0 768 0.041094
116 140 0.626953 117 1.000000 0 256 0 768 0.041384
117 139 0.625000 118 1.000000 0 256 0 768 0.042399
118 138 0.621826 119 1.000000 0 256 0 768 0.042579
119 137 0.621582 120 1.000000 0 256 0 768 0.043518
120 136 0.621582 121 1.000000 0 256 0 768 0.043741
