0 625 1.000000 1 1.000000 0 625 0 1875 0.000349
1 624 0.998464 2 1.000000 0 625 0 1875 0.000358
2 623 0.996928 3 1.000000 0 625 0 1875 0.000369
3 622 0.995392 4 1.000000 0 625 0 1875 0.000389
4 621 0.993856 5 1.000000 0 625 0 1875 0.000439
5 620 0.992320 6 1.000000 0 625 0 1875 0.000430
6 619 0.990784 7 1.000000 0 625 0 1875 0.000452
7 618 0.989248 8 1.000000 0 625 0 1875 0.000479
8 617 0.987712 9 1.000000 0 625 0 1875 0.000486
9 616 0.986176 10 1.000000 0 625 0 1875 0.000509
10 615 0.984640 11 1.000000 0 625 0 1875 0.000543
11 614 0.983104 12 1.000000 0 625 0 1875 0.000616
12 613 0.981568 13 1.000000 0 625 0 1875 0.000605
13 612 0.980032 14 1.000000 0 625 0 1875 0.001235
14 611 0.978496 15 1.000000 0 625 0 1875 0.000670
15 610 0.976960 16 1.000000 0 625 0 1875 0.000747
16 609 0.975424 17 1.000000 0 625 0 1875 0.000746
17 608 0.973888 18 1.000000 0 625 0 1875 0.000890
18 607 0.972352 19 1.000000 0 625 0 1875 0.000873
19 606 0.970816 20 1.000000 0 625 0 1875 0.000995
20 605 0.969280 21 1.000000 0 625 0 1875 0.000922
21 604 0.967744 22 1.000000 0 625 0 1875 0.000970
22 603 0.966208 23 1.000000 0 625 0 1875 0.001036
23 602 0.964672 24 1.000000 0 625 0 1875 0.001076
24 601 0.963136 25 1.000000 0 625 0 1875 0.001182
25 600 0.961600 26 1.000000 0 625 0 1875 0.001218
26 599 0.960128 27 1.000000 0 625 0 1875 0.001229
27 598 0.958592 28 1.000000 0 625 0 1875 0.001286
28 597 0.957056 29 1.000000 0 625 0 1875 0.001362
29 596 0.955584 30 1.000000 0 625 0 1875 0.001495
30 595 0.954048 31 1.000000 0 625 0 1875 0.001563
31 594 0.952512 32 1.000000 0 625 0 1875 0.001560
32 593 0.950976 33 1.000000 0 625 0 1875 0.001621
33 592 0.949440 34 1.000000 0 625 0 1875 0.001842
34 591 0.947904 35 1.000000 0 625 0 1875 0.001822
